id,order_id,product_id,quantity,unit_price
2226,728,25,4,370.94
2227,729,46,1,283.81
2228,730,85,5,327.87
2229,730,13,5,482.61
2230,730,12,3,361.51
2231,730,68,5,474.77
2232,731,90,5,154.64
2233,731,67,4,118.31
2234,731,97,5,384.53
2235,731,83,2,354.85
2236,731,37,3,213.76
2237,732,58,2,145.07
2238,732,38,4,402.98
2239,733,56,4,340.01
2240,733,11,4,322.59
2241,733,4,4,69.72
2242,733,14,3,329.92
2243,734,62,5,372.87
2244,734,50,3,25.55
2245,734,64,3,256.91
2246,734,99,1,233.44
2247,734,68,1,474.77
2248,735,12,3,361.51
2249,735,76,5,461.89
2250,736,23,3,143.69
2251,736,95,1,495.26
2252,736,69,1,282.37
2253,736,7,3,462.76
2254,736,50,2,25.55
2255,737,69,1,282.37
2256,737,88,4,285.64
2257,737,95,5,495.26
2258,738,23,5,143.69
2259,738,48,1,45.78
2260,738,28,1,100.54
2261,738,59,2,406.64
2262,738,29,3,13.35
2263,739,92,2,136.09
2264,740,27,5,262.49
2265,740,82,5,375.97
2266,740,2,1,355.4
2267,740,49,2,275.17
2268,741,38,1,402.98
2269,742,85,3,327.87
2270,742,23,4,143.69
2271,743,48,4,45.78
2272,743,6,2,30.61
2273,744,77,2,365.05
2274,744,80,3,116.34
2275,745,88,5,285.64
2276,745,91,3,289.2
2277,745,27,3,262.49
2278,745,53,1,75.17
2279,746,53,4,75.17
2280,746,36,2,85.06
2281,746,100,4,457.25
2282,746,33,5,346.18
2283,747,81,4,478.94
2284,748,90,4,154.64
2285,749,85,2,327.87
2286,749,10,1,128.8
2287,750,21,4,149.44
2288,751,24,5,368.25
2289,752,22,3,252.02
2290,752,88,4,285.64
2291,752,37,5,213.76
2292,753,37,5,213.76
2293,753,34,1,348.24
2294,753,98,1,43.3
2295,754,26,1,95.99
2296,754,72,4,128.07
2297,754,26,2,95.99
2298,754,67,1,118.31
2299,755,62,1,372.87
2300,755,15,2,328.76
2301,755,5,4,411.0
2302,755,24,1,368.25
2303,756,31,4,138.16
2304,757,48,4,45.78
2305,757,95,2,495.26
2306,757,57,5,413.45
2307,757,99,1,233.44
2308,757,85,5,327.87
2309,758,99,2,233.44
2310,758,93,3,235.81
2311,759,73,1,404.83
2312,760,44,3,54.56
2313,760,23,3,143.69
2314,761,26,1,95.99
2315,761,51,4,193.49
2316,761,20,3,14.54
2317,761,65,1,292.96
2318,762,24,2,368.25
2319,762,43,4,226.5
2320,763,57,1,413.45
2321,764,78,5,340.1
2322,764,37,5,213.76
2323,765,19,5,396.1
2324,765,41,1,40.26
2325,766,88,1,285.64
2326,767,67,5,118.31
2327,767,3,5,245.1
2328,767,93,2,235.81
2329,767,93,3,235.81
2330,768,5,2,411.0
2331,768,14,2,329.92
2332,768,1,4,146.71
2333,769,73,1,404.83
2334,770,99,5,233.44
2335,770,16,2,149.85
2336,770,98,1,43.3
2337,770,73,5,404.83
2338,771,3,4,245.1
2339,772,83,4,354.85
2340,772,37,5,213.76
2341,772,50,4,25.55
2342,772,96,2,421.14
2343,772,88,4,285.64
2344,773,33,3,346.18
2345,773,82,4,375.97
2346,773,62,2,372.87
2347,773,59,5,406.64
2348,773,47,2,204.01
2349,774,37,2,213.76
2350,774,50,3,25.55
2351,775,48,1,45.78
2352,775,56,3,340.01
2353,776,6,4,30.61
2354,776,53,5,75.17
2355,777,52,2,194.07
2356,777,81,3,478.94
2357,778,52,4,194.07
2358,778,54,4,496.49
2359,779,57,4,413.45
2360,779,60,3,110.98
2361,779,44,3,54.56
2362,779,86,4,442.58
2363,780,93,5,235.81
2364,780,27,2,262.49
2365,781,92,2,136.09
2366,781,73,2,404.83
2367,782,47,4,204.01
2368,782,71,4,83.12
2369,782,48,3,45.78
2370,782,28,4,100.54
2371,782,19,4,396.1
2372,783,70,4,395.04
2373,784,100,5,457.25
2374,784,53,1,75.17
2375,784,26,2,95.99
2376,785,71,2,83.12
2377,785,85,4,327.87
2378,785,67,4,118.31
2379,786,57,1,413.45
2380,786,89,2,137.78
2381,787,73,2,404.83
2382,787,35,5,311.17
2383,787,99,2,233.44
2384,787,83,4,354.85
2385,788,26,2,95.99
2386,788,53,3,75.17
2387,788,60,2,110.98
2388,788,95,2,495.26
2389,788,98,4,43.3
2390,789,79,5,404.28
2391,789,68,1,474.77
2392,789,87,1,458.02
2393,790,11,1,322.59
2394,791,7,3,462.76
2395,792,41,3,40.26
2396,793,96,2,421.14
2397,793,28,3,100.54
2398,794,47,5,204.01
2399,795,75,4,129.0
2400,795,61,3,302.91
2401,795,91,2,289.2
2402,796,39,1,437.84
2403,796,72,2,128.07
2404,796,20,2,14.54
2405,797,16,5,149.85
2406,797,80,4,116.34
2407,797,21,5,149.44
2408,797,71,4,83.12
2409,798,89,2,137.78
2410,798,15,2,328.76
2411,798,57,1,413.45
2412,799,18,4,214.76
2413,800,49,4,275.17
2414,800,22,1,252.02
2415,800,76,3,461.89
2416,800,57,5,413.45
2417,801,24,4,368.25
2418,801,3,4,245.1
2419,801,86,5,442.58
2420,801,45,3,74.65
2421,801,11,3,322.59
2422,802,23,2,143.69
2423,803,39,4,437.84
2424,803,20,1,14.54
2425,803,86,2,442.58
2426,803,82,3,375.97
2427,803,38,1,402.98
2428,804,78,4,340.1
2429,804,3,5,245.1
2430,804,76,4,461.89
2431,805,47,3,204.01
2432,805,25,5,370.94
2433,806,67,1,118.31
2434,806,63,3,116.46
2435,806,22,1,252.02
2436,807,90,3,154.64
2437,807,34,4,348.24
2438,808,44,1,54.56
2439,808,35,4,311.17
2440,808,85,1,327.87
2441,808,43,5,226.5
2442,809,17,5,123.79
2443,810,95,5,495.26
2444,811,39,4,437.84
2445,812,61,4,302.91
2446,812,50,1,25.55
2447,813,90,4,154.64
2448,813,43,3,226.5
2449,813,66,4,157.86
2450,814,91,3,289.2
2451,814,17,3,123.79
2452,814,93,3,235.81
2453,814,71,2,83.12
2454,815,37,3,213.76
2455,815,11,4,322.59
2456,815,86,1,442.58
2457,815,86,3,442.58
2458,816,15,1,328.76
2459,816,17,1,123.79
2460,816,32,1,337.22
2461,816,23,3,143.69
2462,816,9,2,77.26
2463,817,31,1,138.16
2464,817,10,1,128.8
2465,817,93,1,235.81
2466,817,95,3,495.26
2467,817,80,1,116.34
2468,818,75,4,129.0
2469,818,81,3,478.94
2470,819,79,1,404.28
2471,820,91,2,289.2
2472,821,96,1,421.14
2473,821,24,1,368.25
2474,822,1,4,146.71
2475,823,27,1,262.49
2476,823,92,1,136.09
2477,824,42,5,290.62
2478,824,25,4,370.94
2479,824,26,4,95.99
2480,824,78,2,340.1
2481,825,37,5,213.76
2482,825,8,4,109.01
2483,825,24,5,368.25
2484,825,1,1,146.71
2485,826,26,3,95.99
2486,826,19,5,396.1
2487,827,25,1,370.94
2488,827,90,1,154.64
2489,827,25,2,370.94
2490,827,42,2,290.62
2491,827,21,4,149.44
2492,828,38,5,402.98
2493,828,53,5,75.17
2494,828,82,3,375.97
2495,828,28,4,100.54
2496,828,33,3,346.18
2497,829,68,1,474.77
2498,829,84,3,167.59
2499,830,97,2,384.53
2500,830,9,1,77.26
2501,830,9,4,77.26
2502,831,94,1,78.58
2503,831,80,4,116.34
2504,831,11,4,322.59
2505,832,96,1,421.14
2506,833,76,3,461.89
2507,833,90,5,154.64
2508,833,87,1,458.02
2509,834,34,3,348.24
2510,834,58,3,145.07
2511,834,96,4,421.14
2512,834,48,4,45.78
2513,834,39,4,437.84
2514,835,70,2,395.04
2515,835,30,5,477.48
2516,835,22,1,252.02
2517,836,53,4,75.17
2518,836,60,3,110.98
2519,836,52,4,194.07
2520,837,58,2,145.07
2521,837,19,4,396.1
2522,837,54,1,496.49
2523,837,18,3,214.76
2524,838,81,2,478.94
2525,838,52,3,194.07
2526,838,2,4,355.4
2527,838,85,2,327.87
2528,839,76,2,461.89
2529,839,28,1,100.54
2530,840,51,4,193.49
2531,841,35,3,311.17
2532,841,26,1,95.99
2533,842,51,2,193.49
2534,842,39,5,437.84
2535,842,36,2,85.06
2536,842,25,4,370.94
2537,843,93,4,235.81
2538,843,56,4,340.01
2539,843,21,4,149.44
2540,843,86,1,442.58
2541,843,46,1,283.81
2542,844,42,4,290.62
2543,845,38,2,402.98
2544,845,31,5,138.16
2545,845,64,2,256.91
2546,845,54,4,496.49
2547,845,2,3,355.4
2548,846,44,3,54.56
2549,846,88,5,285.64
2550,847,79,1,404.28
2551,847,77,2,365.05
2552,847,68,3,474.77
2553,847,44,3,54.56
2554,848,48,5,45.78
2555,848,61,1,302.91
2556,849,58,3,145.07
2557,850,32,2,337.22
2558,850,42,2,290.62
2559,850,41,4,40.26
2560,850,36,5,85.06
2561,851,74,3,484.22
2562,851,90,2,154.64
2563,851,17,3,123.79
2564,852,30,5,477.48
2565,852,79,2,404.28
2566,852,32,4,337.22
2567,852,73,4,404.83
2568,852,3,3,245.1
2569,853,13,4,482.61
2570,853,97,2,384.53
2571,853,80,3,116.34
2572,853,11,5,322.59
2573,853,63,4,116.46
2574,854,94,3,78.58
2575,854,9,4,77.26
2576,854,50,2,25.55
2577,854,99,3,233.44
2578,854,92,2,136.09
2579,855,100,1,457.25
2580,855,61,2,302.91
2581,855,29,1,13.35
2582,856,46,5,283.81
2583,856,62,5,372.87
2584,856,19,3,396.1
2585,857,63,3,116.46
2586,857,78,5,340.1
2587,857,26,2,95.99
2588,858,78,1,340.1
2589,858,38,1,402.98
2590,858,95,2,495.26
2591,858,68,5,474.77
2592,858,37,2,213.76
2593,859,55,1,419.06
2594,859,39,3,437.84
2595,859,27,2,262.49
2596,859,38,1,402.98
2597,860,84,4,167.59
2598,861,48,4,45.78
2599,862,58,4,145.07
2600,862,72,2,128.07
2601,863,57,3,413.45
2602,863,14,3,329.92
2603,863,59,3,406.64
2604,863,26,5,95.99
2605,863,59,3,406.64
2606,864,76,2,461.89
2607,864,42,1,290.62
2608,865,7,3,462.76
2609,866,62,3,372.87
2610,866,19,3,396.1
2611,866,93,4,235.81
2612,866,71,1,83.12
2613,866,81,4,478.94
2614,867,51,2,193.49
2615,867,42,5,290.62
2616,867,98,1,43.3
2617,868,42,5,290.62
2618,868,97,5,384.53
2619,868,6,5,30.61
2620,869,93,2,235.81
2621,870,9,1,77.26
2622,870,18,2,214.76
2623,870,14,5,329.92
2624,870,21,2,149.44
2625,871,97,3,384.53
2626,872,44,1,54.56
2627,872,53,3,75.17
2628,872,97,1,384.53
2629,873,52,5,194.07
2630,873,8,5,109.01
2631,873,54,4,496.49
2632,873,89,2,137.78
2633,874,12,2,361.51
2634,874,58,2,145.07
2635,874,15,3,328.76
2636,874,30,2,477.48
2637,874,8,5,109.01
2638,875,7,2,462.76
2639,876,6,1,30.61
2640,876,29,2,13.35
2641,876,20,2,14.54
2642,876,65,3,292.96
2643,877,50,4,25.55
2644,877,3,5,245.1
2645,877,98,3,43.3
2646,878,4,4,69.72
2647,878,71,1,83.12
2648,878,6,2,30.61
2649,878,76,1,461.89
2650,879,30,5,477.48
2651,879,63,1,116.46
2652,880,90,1,154.64
2653,880,75,3,129.0
2654,880,66,2,157.86
2655,881,28,2,100.54
2656,881,69,1,282.37
2657,881,81,5,478.94
2658,881,37,3,213.76
2659,882,48,5,45.78
2660,882,50,2,25.55
2661,882,26,5,95.99
2662,882,33,3,346.18
2663,882,26,3,95.99
2664,883,51,1,193.49
2665,883,84,3,167.59
2666,883,58,1,145.07
2667,884,78,5,340.1
2668,884,99,4,233.44
2669,884,27,2,262.49
2670,884,15,1,328.76
2671,885,14,2,329.92
2672,885,26,5,95.99
2673,885,95,3,495.26
2674,885,89,2,137.78
2675,886,39,3,437.84
2676,886,60,1,110.98
2677,886,83,2,354.85
2678,886,73,3,404.83
2679,886,28,5,100.54
2680,887,40,1,354.85
2681,888,24,3,368.25
2682,888,27,4,262.49
2683,889,93,3,235.81
2684,889,59,4,406.64
2685,889,78,2,340.1
2686,889,63,4,116.46
2687,890,77,3,365.05
2688,890,86,2,442.58
2689,890,10,5,128.8
2690,890,14,1,329.92
2691,890,4,5,69.72
2692,891,2,3,355.4
2693,892,39,4,437.84
2694,893,94,5,78.58
2695,893,21,1,149.44
2696,893,7,3,462.76
2697,893,28,2,100.54
2698,894,95,3,495.26
2699,894,10,3,128.8
2700,894,54,1,496.49
2701,894,39,1,437.84
2702,895,39,2,437.84
2703,896,59,2,406.64
2704,896,16,1,149.85
2705,896,61,2,302.91
2706,897,15,1,328.76
2707,898,59,5,406.64
2708,898,89,5,137.78
2709,899,35,1,311.17
2710,899,90,5,154.64
2711,899,62,1,372.87
2712,900,28,1,100.54
2713,900,51,4,193.49
2714,901,5,4,411.0
2715,902,60,4,110.98
2716,902,23,1,143.69
2717,902,74,1,484.22
2718,902,85,1,327.87
2719,903,91,3,289.2
2720,903,93,4,235.81
2721,903,26,3,95.99
2722,904,86,3,442.58
2723,905,31,4,138.16
2724,905,1,1,146.71
2725,906,56,5,340.01
2726,906,90,4,154.64
2727,906,30,1,477.48
2728,906,37,3,213.76
2729,906,12,5,361.51
2730,907,59,4,406.64
2731,907,70,2,395.04
2732,907,48,3,45.78
2733,908,70,2,395.04
2734,908,42,3,290.62
2735,908,53,2,75.17
2736,908,75,4,129.0
2737,908,48,4,45.78
2738,909,99,3,233.44
2739,909,19,4,396.1
2740,909,87,5,458.02
2741,910,47,4,204.01
2742,910,12,5,361.51
2743,910,33,2,346.18
2744,910,43,3,226.5
2745,911,58,5,145.07
2746,911,88,2,285.64
2747,911,6,3,30.61
2748,911,65,2,292.96
2749,912,44,5,54.56
2750,912,81,2,478.94
2751,912,74,2,484.22
2752,912,27,4,262.49
2753,912,11,4,322.59
2754,913,65,5,292.96
2755,914,67,1,118.31
2756,915,1,3,146.71
2757,915,71,2,83.12
2758,915,95,2,495.26
2759,915,88,3,285.64
2760,915,63,1,116.46
2761,916,94,3,78.58
2762,916,71,4,83.12
2763,916,67,4,118.31
2764,917,74,3,484.22
2765,917,96,4,421.14
2766,918,29,4,13.35
2767,919,89,2,137.78
2768,919,92,1,136.09
2769,920,14,4,329.92
2770,920,19,1,396.1
2771,920,89,3,137.78
2772,920,31,4,138.16
2773,920,39,2,437.84
2774,921,82,1,375.97
2775,921,25,1,370.94
2776,921,3,1,245.1
2777,921,38,1,402.98
2778,921,27,2,262.49
2779,922,9,3,77.26
2780,923,16,4,149.85
2781,923,46,4,283.81
2782,923,2,5,355.4
2783,923,39,3,437.84
2784,924,48,2,45.78
2785,924,39,4,437.84
2786,924,80,5,116.34
2787,924,62,5,372.87
2788,925,6,4,30.61
2789,925,5,4,411.0
2790,925,41,3,40.26
2791,925,4,3,69.72
2792,925,90,4,154.64
2793,926,97,5,384.53
2794,926,99,1,233.44
2795,926,55,5,419.06
2796,926,80,3,116.34
2797,927,4,4,69.72
2798,927,5,4,411.0
2799,927,98,1,43.3
2800,927,61,3,302.91
2801,928,12,1,361.51
2802,928,32,1,337.22
2803,928,59,4,406.64
2804,928,96,3,421.14
2805,928,31,5,138.16
2806,929,5,3,411.0
2807,929,40,5,354.85
2808,929,100,4,457.25
2809,929,28,5,100.54
2810,930,13,1,482.61
2811,930,88,2,285.64
2812,930,76,1,461.89
2813,930,65,4,292.96
2814,931,65,2,292.96
2815,932,36,5,85.06
2816,932,50,5,25.55
2817,932,84,1,167.59
2818,932,33,5,346.18
2819,933,90,5,154.64
2820,934,23,4,143.69
2821,934,38,2,402.98
2822,934,6,3,30.61
2823,934,77,3,365.05
2824,935,15,2,328.76
2825,935,10,2,128.8
2826,935,62,4,372.87
2827,935,32,1,337.22
2828,936,100,2,457.25
2829,936,99,4,233.44
2830,936,6,3,30.61
2831,936,24,2,368.25
2832,937,88,5,285.64
2833,937,64,2,256.91
2834,937,92,4,136.09
2835,938,13,2,482.61
2836,939,17,5,123.79
2837,939,73,1,404.83
2838,940,64,3,256.91
2839,940,90,4,154.64
2840,940,3,5,245.1
2841,940,89,3,137.78
2842,941,14,4,329.92
2843,941,61,1,302.91
2844,941,36,4,85.06
2845,941,72,4,128.07
2846,941,9,1,77.26
2847,942,34,3,348.24
2848,943,52,5,194.07
2849,943,32,2,337.22
2850,943,16,1,149.85
2851,943,21,1,149.44
2852,944,24,2,368.25
2853,944,58,5,145.07
2854,944,48,5,45.78
2855,944,34,4,348.24
2856,944,9,2,77.26
2857,945,53,1,75.17
2858,945,72,1,128.07
2859,945,30,2,477.48
2860,945,19,3,396.1
2861,945,18,4,214.76
2862,946,48,1,45.78
2863,947,2,1,355.4
2864,947,68,3,474.77
2865,947,75,5,129.0
2866,947,2,3,355.4
2867,947,18,3,214.76
2868,948,62,2,372.87
2869,948,25,4,370.94
2870,949,62,2,372.87
2871,949,13,2,482.61
2872,949,50,5,25.55
2873,949,82,5,375.97
2874,950,19,2,396.1
2875,951,19,1,396.1
2876,951,62,5,372.87
2877,951,10,5,128.8
2878,951,22,2,252.02
2879,951,81,4,478.94
2880,952,29,3,13.35
2881,952,53,1,75.17
2882,952,97,4,384.53
2883,953,42,4,290.62
2884,954,25,3,370.94
2885,955,58,5,145.07
2886,955,29,2,13.35
2887,955,62,5,372.87
2888,955,66,4,157.86
2889,956,31,5,138.16
2890,956,67,3,118.31
2891,957,99,1,233.44
2892,957,56,5,340.01
2893,957,4,4,69.72
2894,957,9,5,77.26
2895,958,91,2,289.2
2896,959,48,3,45.78
2897,960,36,4,85.06
2898,960,84,3,167.59
2899,960,39,5,437.84
2900,960,78,3,340.1
2901,961,61,5,302.91
2902,961,63,4,116.46
2903,961,97,5,384.53
2904,962,88,5,285.64
2905,962,77,5,365.05
2906,962,18,4,214.76
2907,962,44,1,54.56
2908,962,89,4,137.78
2909,963,69,5,282.37
2910,963,79,1,404.28
2911,963,33,3,346.18
2912,964,37,5,213.76
2913,964,66,2,157.86
2914,964,41,3,40.26
2915,965,73,2,404.83
2916,965,45,3,74.65
2917,966,43,5,226.5
2918,966,87,4,458.02
2919,967,34,5,348.24
2920,967,55,2,419.06
2921,967,99,5,233.44
2922,968,99,3,233.44
2923,968,25,3,370.94
2924,969,71,3,83.12
2925,969,27,4,262.49
2926,969,75,5,129.0
2927,969,23,1,143.69
2928,969,93,3,235.81
2929,970,27,5,262.49
2930,970,82,3,375.97
2931,971,83,4,354.85
2932,971,48,2,45.78
2933,972,62,3,372.87
2934,972,73,4,404.83
2935,972,69,3,282.37
2936,972,19,3,396.1
2937,973,10,3,128.8
2938,973,16,4,149.85
2939,973,71,4,83.12
2940,973,1,1,146.71
2941,973,25,3,370.94
2942,974,59,5,406.64
2943,974,75,3,129.0
2944,974,66,5,157.86
2945,974,54,2,496.49
2946,975,7,4,462.76
2947,975,81,4,478.94
2948,975,77,1,365.05
2949,976,56,4,340.01
2950,976,41,1,40.26
2951,976,18,2,214.76
2952,976,16,3,149.85
2953,977,6,1,30.61
2954,978,14,5,329.92
2955,978,69,3,282.37
2956,978,17,1,123.79
2957,979,27,1,262.49
2958,979,85,5,327.87
2959,979,8,1,109.01
2960,979,15,3,328.76
2961,980,93,3,235.81
2962,980,37,4,213.76
2963,980,31,2,138.16
2964,980,29,5,13.35
2965,980,78,5,340.1
2966,981,71,3,83.12
2967,981,31,2,138.16
2968,981,3,5,245.1
2969,982,41,2,40.26
2970,982,22,4,252.02
2971,982,27,5,262.49
2972,982,79,1,404.28
2973,982,21,1,149.44
2974,983,95,5,495.26
2975,983,35,4,311.17
2976,983,16,1,149.85
2977,983,32,4,337.22
2978,983,29,2,13.35
2979,984,79,2,404.28
2980,984,23,2,143.69
2981,984,36,1,85.06
2982,984,1,2,146.71
2983,985,56,5,340.01
2984,985,77,4,365.05
2985,985,58,2,145.07
2986,986,13,1,482.61
2987,986,53,4,75.17
2988,987,20,4,14.54
2989,987,79,4,404.28
2990,987,3,5,245.1
2991,987,98,3,43.3
2992,988,87,4,458.02
2993,988,56,5,340.01
2994,989,42,1,290.62
2995,989,64,5,256.91
2996,989,79,4,404.28
2997,990,78,2,340.1
2998,990,48,2,45.78
2999,990,91,1,289.2
3000,990,77,4,365.05
3001,991,52,2,194.07
3002,991,28,3,100.54
3003,992,52,3,194.07
3004,992,32,3,337.22
3005,992,30,4,477.48
3006,993,61,1,302.91
3007,993,88,5,285.64
3008,993,32,1,337.22
3009,993,58,1,145.07
3010,993,50,5,25.55
3011,994,47,4,204.01
3012,994,3,4,245.1
3013,994,56,4,340.01
3014,995,12,4,361.51
3015,995,33,3,346.18
3016,995,30,3,477.48
3017,995,47,3,204.01
3018,996,21,2,149.44
3019,996,29,5,13.35
3020,996,83,5,354.85
3021,996,77,5,365.05
3022,997,5,4,411.0
3023,997,47,1,204.01
3024,998,12,2,361.51
3025,998,12,5,361.51
3026,999,7,3,462.76
3027,999,11,5,322.59
3028,999,33,4,346.18
3029,999,20,3,14.54
3030,999,19,4,396.1
3031,1000,24,2,368.25
3032,1000,53,3,75.17
3033,1000,22,5,252.02
3034,1001,30,1,477.48
3035,1002,7,5,462.76
3036,1002,84,2,167.59
3037,1002,37,5,213.76
3038,1002,61,4,302.91
3039,1002,22,2,252.02
3040,1003,26,5,95.99
3041,1004,9,1,77.26
3042,1005,23,5,143.69
3043,1005,16,4,149.85
3044,1005,71,3,83.12
3045,1006,20,5,14.54
3046,1006,24,2,368.25
3047,1007,42,2,290.62
3048,1008,66,1,157.86
3049,1008,65,5,292.96
3050,1008,8,4,109.01
3051,1009,22,1,252.02
3052,1009,61,2,302.91
3053,1010,31,5,138.16
3054,1010,48,5,45.78
3055,1011,60,2,110.98
3056,1011,59,2,406.64
3057,1011,91,1,289.2
3058,1012,21,5,149.44
3059,1012,97,1,384.53
3060,1013,49,2,275.17
3061,1014,37,4,213.76
3062,1015,63,4,116.46
3063,1015,71,5,83.12
3064,1015,93,4,235.81
3065,1015,68,4,474.77
3066,1015,83,5,354.85
3067,1016,78,5,340.1
3068,1016,92,4,136.09
3069,1016,97,3,384.53
3070,1017,53,2,75.17
3071,1017,65,4,292.96
3072,1017,17,1,123.79
3073,1017,27,1,262.49
3074,1017,77,3,365.05
3075,1018,15,5,328.76
3076,1018,53,4,75.17
3077,1018,49,3,275.17
3078,1019,4,3,69.72
3079,1019,63,2,116.46
3080,1019,97,1,384.53
3081,1020,56,2,340.01
3082,1020,58,5,145.07
3083,1021,84,3,167.59
3084,1021,51,2,193.49
3085,1022,3,2,245.1
3086,1022,57,3,413.45
3087,1023,52,4,194.07
3088,1023,92,4,136.09
3089,1023,48,2,45.78
3090,1023,60,2,110.98
3091,1024,7,2,462.76
3092,1024,19,1,396.1
3093,1024,38,3,402.98
3094,1024,7,3,462.76
3095,1025,50,4,25.55
3096,1025,10,5,128.8
3097,1025,38,3,402.98
3098,1025,66,5,157.86
3099,1026,6,4,30.61
3100,1026,9,3,77.26
3101,1026,43,2,226.5
3102,1026,40,5,354.85
3103,1027,2,1,355.4
3104,1027,19,5,396.1
3105,1028,8,1,109.01
3106,1028,66,2,157.86
3107,1028,81,5,478.94
3108,1029,4,4,69.72
3109,1029,52,3,194.07
3110,1029,79,4,404.28
3111,1030,80,3,116.34
3112,1030,37,3,213.76
3113,1030,7,5,462.76
3114,1031,16,4,149.85
3115,1031,98,4,43.3
3116,1031,56,5,340.01
3117,1031,5,5,411.0
3118,1031,94,5,78.58
3119,1032,9,2,77.26
3120,1032,49,3,275.17
3121,1032,85,4,327.87
3122,1032,94,3,78.58
3123,1032,19,2,396.1
3124,1033,12,5,361.51
3125,1033,50,3,25.55
3126,1034,29,1,13.35
3127,1034,6,3,30.61
3128,1034,2,2,355.4
3129,1034,25,4,370.94
3130,1035,25,4,370.94
3131,1035,20,4,14.54
3132,1035,71,5,83.12
3133,1035,33,2,346.18
3134,1035,1,1,146.71
3135,1036,5,3,411.0
3136,1036,94,4,78.58
3137,1037,29,4,13.35
3138,1038,87,4,458.02
3139,1038,15,1,328.76
3140,1039,44,5,54.56
3141,1039,94,3,78.58
3142,1039,61,3,302.91
3143,1039,74,5,484.22
3144,1040,95,3,495.26
3145,1040,81,3,478.94
3146,1040,68,2,474.77
3147,1040,86,5,442.58
3148,1040,67,3,118.31
3149,1041,100,2,457.25
3150,1041,29,1,13.35
3151,1041,56,4,340.01
3152,1041,35,3,311.17
3153,1041,66,3,157.86
3154,1042,93,4,235.81
3155,1042,7,5,462.76
3156,1042,39,3,437.84
3157,1042,14,2,329.92
3158,1043,29,2,13.35
3159,1043,32,4,337.22
3160,1043,20,1,14.54
3161,1043,90,5,154.64
3162,1043,65,3,292.96
3163,1044,96,4,421.14
3164,1044,54,5,496.49
3165,1044,43,3,226.5
3166,1044,11,2,322.59
3167,1045,80,4,116.34
3168,1045,85,1,327.87
3169,1046,8,4,109.01
3170,1046,52,4,194.07
3171,1046,20,4,14.54
3172,1047,4,3,69.72
3173,1047,48,1,45.78
3174,1047,40,2,354.85
3175,1047,63,4,116.46
3176,1048,76,2,461.89
3177,1048,52,4,194.07
3178,1048,31,3,138.16
3179,1048,32,5,337.22
3180,1049,44,2,54.56
3181,1049,77,3,365.05
3182,1050,49,1,275.17
3183,1050,13,1,482.61
3184,1050,11,1,322.59
3185,1050,20,5,14.54
3186,1050,55,4,419.06
3187,1051,90,2,154.64
3188,1052,1,4,146.71
3189,1053,5,2,411.0
3190,1053,38,3,402.98
3191,1054,86,5,442.58
3192,1054,12,1,361.51
3193,1054,22,3,252.02
3194,1055,13,1,482.61
3195,1055,75,1,129.0
3196,1055,6,5,30.61
3197,1056,25,2,370.94
3198,1057,63,1,116.46
3199,1057,35,5,311.17
3200,1057,38,5,402.98
3201,1057,68,1,474.77
3202,1058,37,2,213.76
3203,1058,9,4,77.26
3204,1058,78,3,340.1
3205,1058,21,5,149.44
3206,1058,13,4,482.61
3207,1059,29,3,13.35
3208,1059,5,4,411.0
3209,1059,44,2,54.56
3210,1059,89,4,137.78
3211,1059,58,3,145.07
3212,1060,40,3,354.85
3213,1060,84,4,167.59
3214,1060,54,2,496.49
3215,1060,40,3,354.85
3216,1060,27,2,262.49
3217,1061,20,2,14.54
3218,1061,5,1,411.0
3219,1061,8,5,109.01
3220,1061,16,2,149.85
3221,1062,58,2,145.07
3222,1063,93,1,235.81
3223,1063,37,3,213.76
3224,1064,75,2,129.0
3225,1064,92,4,136.09
3226,1064,56,4,340.01
3227,1065,83,5,354.85
3228,1066,39,2,437.84
3229,1066,61,1,302.91
3230,1066,47,2,204.01
3231,1066,51,2,193.49
3232,1066,45,1,74.65
3233,1067,5,3,411.0
3234,1068,24,4,368.25
3235,1068,60,4,110.98
3236,1068,91,3,289.2
3237,1068,58,2,145.07
3238,1069,96,4,421.14
3239,1069,85,3,327.87
3240,1069,97,5,384.53
3241,1070,1,2,146.71
3242,1070,33,4,346.18
3243,1071,63,3,116.46
3244,1072,6,2,30.61
3245,1072,31,5,138.16
3246,1073,64,3,256.91
3247,1073,26,2,95.99
3248,1073,54,1,496.49
3249,1073,99,1,233.44
3250,1073,81,3,478.94
3251,1074,79,3,404.28
3252,1074,44,1,54.56
3253,1074,14,4,329.92
3254,1075,26,2,95.99
3255,1075,19,3,396.1
3256,1075,88,5,285.64
3257,1075,36,5,85.06
3258,1075,51,5,193.49
3259,1076,79,5,404.28
3260,1076,26,4,95.99
3261,1076,99,1,233.44
3262,1076,59,5,406.64
3263,1076,71,3,83.12
3264,1077,97,4,384.53
3265,1077,6,3,30.61
3266,1077,43,1,226.5
3267,1077,53,5,75.17
3268,1077,81,1,478.94
3269,1078,54,4,496.49
3270,1078,78,5,340.1
3271,1078,30,3,477.48
3272,1078,76,2,461.89
3273,1079,34,3,348.24
3274,1079,84,1,167.59
3275,1079,30,5,477.48
3276,1079,33,4,346.18
3277,1080,1,5,146.71
3278,1080,30,1,477.48
3279,1080,29,4,13.35
3280,1081,51,1,193.49
3281,1081,56,1,340.01
