id,user_id,order_date,status,total_amount
1011,193,2025-07-19T23:55:52.408826,pending,765.2
1012,193,2025-04-17T23:55:52.408913,cancelled,135.58
1013,193,2025-06-29T23:55:52.408937,pending,797.05
1014,193,2025-11-22T23:55:52.408948,completed,369.36
1015,193,2025-06-07T23:55:52.408957,cancelled,758.05
1016,193,2025-05-01T23:55:52.408964,pending,299.43
1017,193,2025-07-16T23:55:52.408972,cancelled,462.77
1018,193,2025-02-13T23:55:52.408980,completed,773.93
1019,193,2025-06-04T23:55:52.408988,cancelled,238.2
1020,193,2025-07-18T23:55:52.408995,cancelled,592.76
1021,194,2025-03-27T23:55:52.409005,cancelled,548.04
1022,194,2025-10-04T23:55:52.409014,completed,302.94
1023,194,2025-06-30T23:55:52.409021,pending,700.5
1024,194,2025-04-17T23:55:52.409030,completed,156.9
1025,194,2025-07-09T23:55:52.409038,pending,397.0
1026,194,2025-10-31T23:55:52.409049,pending,377.3
1027,194,2025-03-07T23:55:52.409057,completed,781.2
1028,194,2025-11-11T23:55:52.409065,pending,635.41
1029,195,2025-03-23T23:55:52.409075,completed,468.44
1030,195,2025-10-09T23:55:52.409082,completed,701.09
1031,195,2025-11-18T23:55:52.409090,cancelled,860.13
1032,195,2025-12-10T23:55:52.409098,cancelled,101.81
1033,195,2025-03-25T23:55:52.409106,completed,875.31
1034,195,2025-09-11T23:55:52.409114,completed,376.11
1035,195,2025-12-11T23:55:52.409122,pending,477.56
1036,197,2025-10-21T23:55:52.409133,cancelled,561.11
1037,197,2025-10-24T23:55:52.409144,cancelled,547.1
1038,197,2025-09-26T23:55:52.409152,cancelled,508.88
1039,197,2025-11-25T23:55:52.409159,cancelled,713.82
1040,197,2026-01-27T23:55:52.409167,pending,603.85
1041,198,2025-05-12T23:55:52.409176,completed,292.68
1042,198,2026-01-06T23:55:52.409184,pending,240.66
1043,198,2025-02-14T23:55:52.409192,cancelled,307.72
1044,198,2025-06-12T23:55:52.409200,cancelled,947.92
1045,198,2026-01-02T23:55:52.409208,pending,677.35
1046,198,2025-03-03T23:55:52.409215,cancelled,392.21
1047,198,2025-12-12T23:55:52.409223,completed,327.87
1048,198,2025-03-10T23:55:52.409231,pending,269.61
1049,198,2025-07-26T23:55:52.409240,cancelled,977.78
1050,198,2025-12-17T23:55:52.409249,pending,510.43
1051,199,2025-05-09T23:55:52.409258,completed,227.1
1052,199,2025-05-25T23:55:52.409267,pending,582.65
1053,199,2025-02-06T23:55:52.409275,completed,87.76
1054,199,2025-05-10T23:55:52.409283,pending,366.89
1055,199,2025-07-19T23:55:52.409292,cancelled,199.15
1056,199,2025-08-12T23:55:52.409299,cancelled,384.32
1057,199,2025-03-22T23:55:52.409306,pending,274.39
1058,199,2025-05-25T23:55:52.409331,pending,821.3
1059,199,2025-03-22T23:55:52.409341,pending,884.74
1060,201,2025-09-15T23:55:52.409353,completed,194.12
1061,201,2025-07-19T23:55:52.409360,cancelled,180.4
1062,201,2025-07-25T23:55:52.409368,cancelled,962.58
1063,201,2025-03-29T23:55:52.409375,cancelled,702.2
1064,201,2025-07-07T23:55:52.409383,completed,594.25
1065,201,2025-07-02T23:55:52.409390,pending,914.25
1066,201,2025-08-21T23:55:52.409398,pending,565.12
1067,201,2025-10-23T23:55:52.409405,cancelled,181.65
1068,202,2025-02-20T23:55:52.409413,completed,869.46
1069,202,2025-08-31T23:55:52.409421,cancelled,719.88
1070,202,2025-05-13T23:55:52.409428,completed,458.56
1071,202,2025-11-23T23:55:52.409436,cancelled,936.38
1072,202,2025-11-17T23:55:52.409448,pending,114.42
1073,202,2025-05-09T23:55:52.409473,cancelled,162.47
1074,202,2025-08-27T23:55:52.409480,completed,740.73
1075,202,2025-08-26T23:55:52.409488,pending,963.14
1076,203,2025-06-24T23:55:52.409497,cancelled,937.08
1077,203,2025-03-16T23:55:52.409506,cancelled,310.11
1078,203,2025-11-01T23:55:52.409514,completed,174.97
1079,203,2026-01-23T23:55:52.409521,cancelled,636.1
1080,204,2025-04-21T23:55:52.409530,cancelled,269.37
1081,204,2025-10-10T23:55:52.409537,completed,703.01
1082,204,2025-08-06T23:55:52.409544,completed,703.73
1083,204,2025-06-06T23:55:52.409551,completed,527.21
1084,204,2025-04-02T23:55:52.409559,pending,726.42
1085,204,2025-07-29T23:55:52.409566,completed,859.52
1086,204,2025-05-30T23:55:52.409573,pending,180.64
1087,204,2025-10-30T23:55:52.409580,completed,80.62
1088,204,2026-01-29T23:55:52.409589,pending,952.69
1089,205,2025-02-27T23:55:52.409598,completed,769.89
1090,205,2026-01-03T23:55:52.409608,completed,930.75
1091,205,2025-06-26T23:55:52.409615,cancelled,515.45
1092,206,2025-06-16T23:55:52.409624,completed,456.18
1093,206,2026-01-15T23:55:52.409631,cancelled,748.57
1094,206,2025-07-26T23:55:52.409639,cancelled,347.25
1095,206,2025-03-29T23:55:52.409646,cancelled,593.34
1096,206,2025-05-07T23:55:52.409653,cancelled,659.32
1097,208,2025-12-12T23:55:52.409663,pending,484.06
1098,208,2026-01-15T23:55:52.409670,completed,542.77
1099,208,2025-07-18T23:55:52.409678,cancelled,87.29
1100,208,2025-07-22T23:55:52.409685,cancelled,776.9
1101,208,2026-01-11T23:55:52.409692,completed,326.62
1102,208,2025-07-17T23:55:52.409702,pending,784.99
1103,208,2025-09-12T23:55:52.409710,pending,208.16
1104,208,2025-09-08T23:55:52.409717,cancelled,923.08
1105,209,2025-11-25T23:55:52.409725,pending,838.4
1106,209,2025-06-19T23:55:52.409733,completed,736.51
1107,209,2025-12-10T23:55:52.409740,completed,789.79
1108,209,2025-02-14T23:55:52.409747,cancelled,178.54
1109,209,2025-07-09T23:55:52.409755,pending,478.34
1110,209,2025-11-06T23:55:52.409762,pending,610.8
1111,209,2025-02-06T23:55:52.409769,completed,888.42
1112,209,2025-12-21T23:55:52.409776,pending,357.87
1113,210,2025-02-06T23:55:52.409784,completed,732.46
1114,210,2025-12-04T23:55:52.409792,completed,158.46
1115,210,2025-06-20T23:55:52.409799,cancelled,394.8
1116,210,2025-05-13T23:55:52.409806,cancelled,414.88
1117,210,2025-05-20T23:55:52.409813,cancelled,952.27
1118,210,2025-07-27T23:55:52.409821,cancelled,411.58
1119,210,2025-11-10T23:55:52.409828,pending,587.22
1120,210,2025-03-05T23:55:52.409835,completed,204.02
1121,210,2025-11-23T23:55:52.409843,completed,780.7
1122,210,2026-01-10T23:55:52.409854,pending,342.66
1123,211,2025-09-11T23:55:52.409863,cancelled,221.66
1124,211,2025-11-30T23:55:52.409870,completed,53.36
1125,211,2025-09-29T23:55:52.409878,completed,485.71
1126,211,2025-05-26T23:55:52.409885,cancelled,817.08
1127,211,2025-03-31T23:55:52.409892,pending,275.98
1128,211,2025-04-10T23:55:52.409900,cancelled,501.93
1129,211,2025-07-11T23:55:52.409907,pending,125.43
1130,212,2026-02-02T23:55:52.409915,completed,888.06
1131,212,2025-09-16T23:55:52.409922,cancelled,647.2
1132,212,2025-10-22T23:55:52.409929,completed,225.6
1133,212,2026-01-08T23:55:52.409937,cancelled,381.57
1134,212,2025-11-23T23:55:52.409944,completed,683.65
1135,212,2025-04-03T23:55:52.409951,pending,364.56
1136,212,2025-12-23T23:55:52.409958,completed,153.44
1137,212,2025-11-06T23:55:52.409965,completed,688.49
1138,212,2025-03-30T23:55:52.409972,cancelled,706.94
1139,213,2025-04-18T23:55:52.409981,cancelled,218.55
1140,213,2025-06-17T23:55:52.409990,cancelled,600.02
1141,213,2026-01-18T23:55:52.410000,completed,780.09
1142,213,2025-08-24T23:55:52.410007,pending,902.65
1143,213,2026-01-02T23:55:52.410014,pending,851.14
1144,213,2026-01-03T23:55:52.410022,pending,497.28
1145,213,2025-12-05T23:55:52.410029,cancelled,866.44
1146,213,2025-08-21T23:55:52.410036,cancelled,443.07
1147,213,2025-10-21T23:55:52.410043,cancelled,248.6
1148,215,2025-04-19T23:55:52.410053,cancelled,980.38
1149,216,2025-12-23T23:55:52.410061,pending,737.87
1150,216,2025-04-02T23:55:52.410068,cancelled,322.83
1151,216,2025-03-31T23:55:52.410077,pending,296.68
1152,216,2025-04-17T23:55:52.410084,cancelled,386.16
1153,216,2025-12-01T23:55:52.410094,cancelled,584.5
1154,216,2025-05-15T23:55:52.410101,cancelled,650.26
1155,216,2025-05-29T23:55:52.410108,completed,889.48
1156,216,2025-10-09T23:55:52.410116,cancelled,325.96
1157,217,2026-02-05T23:55:52.410124,completed,72.79
1158,217,2025-03-22T23:55:52.410132,completed,750.59
1159,217,2025-10-22T23:55:52.410139,cancelled,999.04
1160,218,2026-01-13T23:55:52.410148,pending,382.17
1161,218,2025-03-16T23:55:52.410155,completed,60.73
1162,218,2025-10-25T23:55:52.410162,cancelled,317.55
1163,218,2026-01-02T23:55:52.410169,pending,335.27
1164,218,2025-04-30T23:55:52.410177,pending,778.68
1165,218,2025-12-09T23:55:52.410184,cancelled,366.62
1166,219,2025-04-20T23:55:52.410192,cancelled,962.11
1167,219,2025-11-08T23:55:52.410200,completed,363.99
1168,219,2025-08-16T23:55:52.410207,cancelled,505.15
1169,219,2025-06-08T23:55:52.410214,completed,663.37
1170,219,2025-06-04T23:55:52.410221,completed,645.84
1171,219,2025-05-07T23:55:52.410228,pending,489.35
1172,220,2026-01-08T23:55:52.410237,cancelled,334.38
1173,220,2025-02-23T23:55:52.410245,pending,577.42
1174,220,2026-01-27T23:55:52.410252,completed,598.53
1175,220,2025-08-20T23:55:52.410259,pending,112.9
1176,220,2025-11-21T23:55:52.410267,pending,848.7
1177,220,2025-08-16T23:55:52.410274,pending,645.19
1178,221,2025-04-19T23:55:52.410283,cancelled,420.09
1179,221,2025-04-07T23:55:52.410290,completed,871.36
1180,222,2025-02-09T23:55:52.410299,pending,724.35
1181,222,2025-09-19T23:55:52.410306,pending,132.46
1182,222,2025-10-07T23:55:52.410313,pending,479.31
1183,222,2025-09-04T23:55:52.410320,completed,548.85
1184,223,2025-12-10T23:55:52.410329,pending,795.7
1185,223,2025-10-25T23:55:52.410338,completed,471.59
1186,225,2025-05-25T23:55:52.410350,completed,230.7
1187,225,2025-06-03T23:55:52.410358,cancelled,880.19
1188,225,2025-08-31T23:55:52.410365,pending,186.13
1189,225,2025-12-17T23:55:52.410372,cancelled,692.88
1190,225,2025-11-30T23:55:52.410382,completed,738.34
1191,225,2025-06-15T23:55:52.410389,pending,727.99
1192,225,2025-05-14T23:55:52.410396,completed,53.9
1193,227,2025-04-07T23:55:52.410406,completed,366.63
1194,227,2026-01-13T23:55:52.410413,completed,544.55
1195,227,2025-03-05T23:55:52.410421,cancelled,346.86
1196,227,2025-04-16T23:55:52.410428,pending,656.91
1197,227,2025-10-21T23:55:52.410435,pending,240.53
1198,227,2025-09-12T23:55:52.410442,pending,555.66
1199,227,2025-06-25T23:55:52.410449,cancelled,161.77
1200,227,2025-11-21T23:55:52.410474,completed,309.96
1201,227,2026-01-29T23:55:52.410484,cancelled,581.64
1202,227,2025-12-15T23:55:52.410507,completed,565.4
1203,228,2025-08-26T23:55:52.410516,pending,184.48
1204,228,2025-02-10T23:55:52.410523,pending,595.38
1205,228,2025-11-10T23:55:52.410533,completed,345.81
1206,228,2025-08-16T23:55:52.410540,cancelled,471.47
1207,228,2025-12-01T23:55:52.410547,completed,497.2
1208,228,2025-02-25T23:55:52.410554,completed,150.63
1209,228,2026-01-09T23:55:52.410562,completed,455.14
1210,228,2025-11-06T23:55:52.410569,cancelled,616.32
1211,229,2025-03-20T23:55:52.410577,cancelled,714.4
1212,229,2025-03-27T23:55:52.410584,pending,346.82
1213,229,2025-10-27T23:55:52.410591,cancelled,770.48
1214,229,2025-05-08T23:55:52.410599,completed,975.0
1215,229,2025-06-12T23:55:52.410606,cancelled,175.21
1216,229,2025-02-13T23:55:52.410614,pending,142.4
1217,229,2025-08-31T23:55:52.410624,cancelled,662.2
1218,229,2025-06-12T23:55:52.410631,pending,270.11
1219,229,2025-10-14T23:55:52.410638,completed,868.04
1220,230,2025-09-26T23:55:52.410646,pending,422.47
1221,230,2025-02-12T23:55:52.410654,cancelled,363.81
1222,230,2025-08-23T23:55:52.410661,pending,513.13
1223,230,2026-01-03T23:55:52.410668,pending,157.24
1224,230,2025-06-05T23:55:52.410675,pending,853.48
1225,230,2025-09-14T23:55:52.410682,pending,624.22
1226,230,2025-12-02T23:55:52.410690,cancelled,147.79
1227,230,2025-02-05T23:55:52.410697,completed,359.58
1228,230,2025-03-10T23:55:52.410704,completed,802.81
1229,231,2025-06-14T23:55:52.410712,pending,611.01
1230,231,2025-10-06T23:55:52.410719,cancelled,281.51
1231,231,2025-11-16T23:55:52.410726,pending,414.63
1232,231,2025-08-15T23:55:52.410733,completed,823.22
1233,231,2025-04-09T23:55:52.410740,pending,795.1
1234,231,2025-06-28T23:55:52.410748,cancelled,797.96
1235,231,2025-05-03T23:55:52.410755,cancelled,274.35
1236,231,2025-03-03T23:55:52.410762,cancelled,124.0
1237,232,2025-06-01T23:55:52.410770,completed,612.55
1238,232,2025-06-13T23:55:52.410778,pending,577.33
1239,232,2025-06-23T23:55:52.410785,completed,342.63
1240,232,2025-07-13T23:55:52.410792,completed,618.35
1241,232,2025-02-20T23:55:52.410801,cancelled,782.78
1242,232,2025-07-26T23:55:52.410809,pending,519.58
1243,232,2025-03-04T23:55:52.410816,completed,136.01
1244,232,2025-11-26T23:55:52.410823,cancelled,908.09
1245,232,2025-03-17T23:55:52.410830,completed,769.22
1246,233,2025-11-21T23:55:52.410840,pending,554.69
1247,233,2025-07-21T23:55:52.410847,cancelled,599.03
1248,233,2025-10-28T23:55:52.410854,completed,697.44
1249,233,2025-08-27T23:55:52.410863,pending,591.76
1250,233,2025-02-23T23:55:52.410873,pending,922.58
1251,233,2025-06-28T23:55:52.410880,cancelled,983.45
1252,233,2025-08-13T23:55:52.410887,completed,603.59
1253,233,2025-03-29T23:55:52.410895,cancelled,433.99
1254,233,2025-12-02T23:55:52.410902,pending,109.29
1255,233,2025-04-30T23:55:52.410970,completed,50.8
1256,234,2025-08-06T23:55:52.410999,completed,868.19
1257,234,2026-01-21T23:55:52.411008,completed,460.13
1258,234,2025-04-09T23:55:52.411015,pending,643.95
1259,234,2025-02-06T23:55:52.411023,pending,435.73
1260,234,2025-06-28T23:55:52.411087,cancelled,250.66
1261,234,2025-11-09T23:55:52.411142,pending,182.12
1262,234,2025-04-27T23:55:52.411156,pending,851.16
1263,234,2025-08-05T23:55:52.411166,pending,196.55
1264,235,2025-12-03T23:55:52.411180,completed,61.02
1265,235,2025-03-11T23:55:52.411192,completed,186.8
1266,235,2025-06-01T23:55:52.411203,cancelled,464.9
1267,235,2025-11-28T23:55:52.411213,completed,180.36
1268,235,2025-07-08T23:55:52.411230,pending,898.9
1269,235,2025-02-14T23:55:52.411241,cancelled,933.8
1270,235,2025-03-23T23:55:52.411252,completed,481.67
1271,235,2025-07-03T23:55:52.411265,cancelled,829.07
1272,235,2025-07-24T23:55:52.411277,pending,264.45
1273,235,2025-07-03T23:55:52.411887,cancelled,57.06
1274,236,2025-10-07T23:55:52.411913,cancelled,526.64
1275,236,2025-07-10T23:55:52.411922,cancelled,597.53
1276,236,2026-01-19T23:55:52.411929,completed,589.74
1277,236,2025-02-10T23:55:52.412010,pending,157.51
1278,236,2025-06-04T23:55:52.412138,cancelled,126.06
1279,236,2025-05-12T23:55:52.412256,pending,491.69
1280,236,2025-12-27T23:55:52.412294,cancelled,895.42
1281,237,2025-10-03T23:55:52.412312,pending,649.13
1282,238,2025-02-28T23:55:52.412327,completed,699.87
1283,238,2025-05-05T23:55:52.412340,cancelled,346.87
1284,238,2026-01-09T23:55:52.412353,pending,558.28
1285,238,2026-01-31T23:55:52.412366,pending,481.33
1286,238,2025-06-10T23:55:52.412378,cancelled,747.12
1287,238,2025-07-05T23:55:52.412391,pending,962.55
1288,238,2025-09-08T23:55:52.412403,pending,209.13
1289,238,2025-02-15T23:55:52.412416,cancelled,761.95
1290,238,2025-04-23T23:55:52.412427,pending,108.35
1291,238,2025-06-08T23:55:52.412455,cancelled,210.63
1292,240,2025-09-09T23:55:52.412477,cancelled,643.1
1293,240,2025-09-12T23:55:52.412488,pending,128.38
1294,240,2025-05-23T23:55:52.412499,completed,858.87
1295,240,2025-09-16T23:55:52.412511,pending,175.91
1296,240,2025-09-15T23:55:52.412522,pending,864.97
1297,240,2026-01-29T23:55:52.412535,cancelled,155.97
1298,240,2025-11-08T23:55:52.412547,cancelled,752.02
1299,240,2025-03-05T23:55:52.412588,pending,401.28
1300,240,2025-11-08T23:55:52.412606,pending,793.4
1301,240,2025-10-08T23:55:52.412619,pending,221.77
1302,241,2026-01-20T23:55:52.412632,pending,984.87
1303,241,2025-11-23T23:55:52.412645,cancelled,937.24
1304,241,2025-11-19T23:55:52.412659,pending,765.12
1305,241,2025-07-09T23:55:52.412671,pending,276.05
1306,241,2025-06-25T23:55:52.412683,cancelled,655.7
1307,241,2025-10-21T23:55:52.412697,cancelled,747.64
1308,241,2025-08-13T23:55:52.412713,completed,660.15
1309,241,2025-12-08T23:55:52.412729,completed,209.22
1310,242,2025-06-07T23:55:52.412750,pending,502.45
1311,242,2025-05-09T23:55:52.412765,completed,410.81
1312,242,2025-02-09T23:55:52.412791,pending,500.86
1313,242,2025-11-23T23:55:52.412807,cancelled,876.76
1314,242,2026-01-30T23:55:52.412823,pending,930.86
1315,242,2025-06-21T23:55:52.412834,pending,694.57
1316,243,2025-02-21T23:55:52.412849,completed,142.5
1317,243,2025-05-09T23:55:52.412861,cancelled,386.14
1318,243,2025-06-29T23:55:52.412873,cancelled,922.14
1319,243,2025-09-19T23:55:52.412886,pending,306.81
1320,243,2025-12-17T23:55:52.412902,pending,671.63
1321,243,2025-07-20T23:55:52.412914,pending,784.49
1322,243,2025-10-05T23:55:52.412928,cancelled,688.3
1323,243,2025-10-29T23:55:52.412947,cancelled,370.54
1324,244,2025-08-29T23:55:52.412965,cancelled,60.05
1325,244,2026-02-01T23:55:52.412979,completed,61.36
1326,245,2025-05-13T23:55:52.412994,completed,701.22
1327,246,2025-10-16T23:55:52.413009,cancelled,319.13
1328,246,2025-10-30T23:55:52.413022,completed,72.52
1329,246,2025-12-20T23:55:52.413033,completed,941.58
1330,246,2025-03-06T23:55:52.413045,completed,952.96
1331,246,2025-03-16T23:55:52.413058,completed,722.67
1332,247,2025-12-23T23:55:52.413081,cancelled,173.41
1333,248,2025-03-11T23:55:52.413095,cancelled,813.04
1334,248,2025-11-03T23:55:52.413110,completed,710.87
1335,248,2025-09-29T23:55:52.413123,pending,493.61
1336,248,2025-12-29T23:55:52.413136,cancelled,480.77
1337,248,2025-09-17T23:55:52.413148,pending,707.61
1338,248,2025-03-01T23:55:52.413165,pending,294.47
1339,248,2025-12-30T23:55:52.413178,pending,788.25
1340,248,2025-07-25T23:55:52.413186,pending,366.02
1341,248,2026-01-06T23:55:52.413194,pending,957.83
1342,248,2025-09-23T23:55:52.413202,completed,468.55
1343,249,2025-10-26T23:55:52.413212,cancelled,423.0
1344,249,2025-03-12T23:55:52.413226,pending,153.01
1345,249,2025-05-05T23:55:52.413232,pending,257.47
1346,249,2025-03-13T23:55:52.413238,completed,916.98
1347,249,2025-09-26T23:55:52.413243,completed,83.12
1348,249,2025-12-31T23:55:52.413249,cancelled,741.17
1349,249,2025-06-22T23:55:52.413254,completed,901.69
1350,250,2025-03-08T23:55:52.413260,cancelled,50.82
1351,250,2026-01-17T23:55:52.413267,cancelled,420.96
1352,251,2025-02-12T23:55:52.413273,pending,909.39
1353,251,2025-04-17T23:55:52.413279,completed,539.61
1354,252,2025-06-06T23:55:52.413285,pending,433.72
1355,252,2026-01-01T23:55:52.413291,cancelled,264.55
1356,252,2025-07-24T23:55:52.413297,cancelled,827.08
1357,252,2025-06-04T23:55:52.413303,completed,588.88
1358,252,2025-08-06T23:55:52.413308,pending,697.74
1359,252,2025-07-15T23:55:52.413314,completed,650.66
1360,252,2025-03-11T23:55:52.413320,completed,397.09
1361,253,2025-12-26T23:55:52.413327,pending,772.43
1362,253,2025-09-10T23:55:52.413332,cancelled,242.96
1363,253,2025-04-28T23:55:52.413337,completed,969.14
1364,253,2025-03-04T23:55:52.413343,completed,333.93
1365,253,2025-07-21T23:55:52.413348,completed,649.09
1366,254,2025-06-01T23:55:52.413354,completed,890.95
1367,254,2025-06-26T23:55:52.413360,cancelled,229.99
1368,254,2026-01-18T23:55:52.413365,completed,74.1
1369,254,2025-04-08T23:55:52.413370,completed,514.77
1370,254,2026-01-04T23:55:52.413376,cancelled,661.24
1371,255,2025-05-08T23:55:52.413382,pending,968.25
1372,255,2026-01-28T23:55:52.413388,completed,372.32
1373,255,2025-08-17T23:55:52.413393,cancelled,90.67
1374,255,2025-12-07T23:55:52.413398,completed,816.75
1375,255,2025-03-01T23:55:52.413403,cancelled,485.45
1376,255,2025-02-23T23:55:52.413412,cancelled,191.51
1377,255,2025-04-15T23:55:52.413419,completed,928.58
1378,257,2025-05-31T23:55:52.413426,cancelled,68.11
1379,257,2025-03-26T23:55:52.413432,completed,280.55
1380,258,2025-12-01T23:55:52.413443,completed,213.64
1381,258,2026-01-11T23:55:52.413449,pending,829.7
1382,258,2025-12-18T23:55:52.413454,pending,630.66
1383,258,2025-04-09T23:55:52.413460,completed,826.91
1384,258,2025-12-13T23:55:52.413465,completed,522.29
1385,258,2025-03-27T23:55:52.413471,completed,109.95
1386,258,2025-10-25T23:55:52.413477,pending,370.48
1387,258,2025-02-23T23:55:52.413482,pending,358.02
1388,258,2025-02-20T23:55:52.413488,cancelled,568.59
1389,258,2025-08-25T23:55:52.413493,completed,776.02
1390,259,2025-11-09T23:55:52.413500,pending,110.06
1391,259,2025-09-18T23:55:52.413506,completed,769.67
1392,259,2025-11-11T23:55:52.413513,cancelled,401.43
1393,259,2025-11-13T23:55:52.413518,pending,281.46
1394,259,2025-04-14T23:55:52.413526,completed,176.7
1395,259,2025-03-19T23:55:52.413532,cancelled,407.32
1396,259,2025-11-17T23:55:52.413541,completed,885.65
1397,259,2025-12-26T23:55:52.413546,completed,56.86
1398,259,2025-12-22T23:55:52.413552,cancelled,669.17
1399,260,2025-07-07T23:55:52.413558,cancelled,817.04
1400,260,2025-06-07T23:55:52.413564,cancelled,170.55
1401,260,2025-11-24T23:55:52.413569,cancelled,307.4
1402,260,2025-06-20T23:55:52.413574,pending,277.29
1403,261,2025-03-30T23:55:52.413581,cancelled,85.74
1404,261,2025-11-05T23:55:52.413588,cancelled,524.89
1405,262,2025-03-21T23:55:52.413594,pending,380.46
1406,264,2025-10-08T23:55:52.413604,completed,161.63
1407,264,2025-05-10T23:55:52.413613,completed,637.97
1408,264,2025-05-05T23:55:52.413619,cancelled,258.31
1409,264,2025-03-22T23:55:52.413625,cancelled,247.7
1410,264,2026-01-09T23:55:52.413630,completed,157.05
1411,264,2025-11-21T23:55:52.413636,cancelled,851.59
1412,264,2025-06-08T23:55:52.413641,pending,217.51
1413,264,2025-02-27T23:55:52.413646,completed,101.33
1414,265,2025-09-13T23:55:52.413653,completed,462.94
1415,265,2025-08-18T23:55:52.413658,cancelled,814.9
1416,265,2025-06-18T23:55:52.413664,completed,149.2
1417,265,2026-01-10T23:55:52.413669,cancelled,217.09
1418,265,2026-01-22T23:55:52.413674,pending,539.16
1419,266,2025-10-08T23:55:52.413681,cancelled,472.58
1420,267,2025-08-23T23:55:52.413687,pending,238.81
1421,267,2025-02-24T23:55:52.413693,pending,268.56
1422,267,2025-12-11T23:55:52.413699,pending,266.39
1423,267,2025-10-07T23:55:52.413704,cancelled,441.97
1424,267,2025-10-26T23:55:52.413710,pending,896.8
1425,267,2025-12-30T23:55:52.413715,pending,605.84
1426,267,2026-01-09T23:55:52.413721,pending,187.69
1427,267,2025-03-30T23:55:52.413726,pending,219.16
1428,267,2025-07-29T23:55:52.413732,completed,484.85
1429,268,2025-03-19T23:55:52.413738,pending,976.78
1430,268,2025-10-25T23:55:52.413744,pending,170.85
1431,268,2025-02-16T23:55:52.413749,cancelled,106.67
1432,269,2025-12-11T23:55:52.413755,pending,485.65
1433,269,2025-11-10T23:55:52.413761,pending,258.86
1434,270,2025-04-02T23:55:52.413767,completed,800.07
1435,270,2025-03-16T23:55:52.413773,cancelled,910.3
1436,270,2025-04-16T23:55:52.413778,cancelled,862.25
1437,270,2025-12-23T23:55:52.413784,pending,864.13
1438,271,2025-10-18T23:55:52.413789,cancelled,499.81
1439,271,2025-06-14T23:55:52.413798,pending,63.78
1440,271,2025-07-01T23:55:52.413803,cancelled,878.97
1441,271,2025-10-02T23:55:52.413810,pending,462.54
1442,271,2025-10-15T23:55:52.413816,cancelled,948.94
1443,271,2025-04-18T23:55:52.413821,completed,446.88
1444,271,2026-01-14T23:55:52.413827,completed,991.71
1445,272,2026-01-19T23:55:52.413836,pending,554.57
1446,272,2025-06-05T23:55:52.413842,cancelled,830.23
1447,272,2025-06-19T23:55:52.413847,pending,278.49
1448,272,2025-04-26T23:55:52.413852,completed,708.5
1449,272,2025-07-12T23:55:52.413858,completed,176.08
1450,272,2025-09-07T23:55:52.413864,completed,665.26
1451,272,2025-12-21T23:55:52.413870,completed,505.79
1452,272,2025-09-02T23:55:52.413876,completed,718.14
1453,273,2025-04-13T23:55:52.413882,completed,977.6
1454,273,2025-06-13T23:55:52.413888,completed,880.49
1455,273,2025-07-13T23:55:52.413893,completed,800.37
1456,273,2025-07-31T23:55:52.413899,cancelled,491.08
1457,273,2025-03-18T23:55:52.413905,completed,867.36
1458,273,2025-12-31T23:55:52.413912,pending,898.76
1459,273,2025-08-19T23:55:52.413917,cancelled,81.08
1460,273,2025-07-02T23:55:52.413927,pending,713.15
1461,273,2025-03-29T23:55:52.413933,cancelled,596.47
1462,274,2025-02-20T23:55:52.413939,completed,639.43
1463,274,2025-08-18T23:55:52.413945,cancelled,935.63
1464,274,2025-05-18T23:55:52.413950,cancelled,395.79
1465,276,2025-07-24T23:55:52.413958,pending,492.09
1466,278,2025-08-02T23:55:52.413965,completed,665.76
1467,278,2025-02-10T23:55:52.413970,completed,582.72
1468,278,2025-10-24T23:55:52.413976,completed,982.19
1469,278,2025-10-06T23:55:52.413981,cancelled,157.88
1470,278,2025-06-06T23:55:52.413987,cancelled,942.19
1471,279,2025-02-11T23:55:52.413996,completed,765.51
1472,279,2025-10-13T23:55:52.414002,pending,385.08
1473,279,2025-09-22T23:55:52.414007,cancelled,696.22
1474,279,2025-09-17T23:55:52.414013,completed,110.2
1475,279,2025-08-13T23:55:52.414018,pending,511.92
1476,279,2025-05-12T23:55:52.414024,completed,496.66
1477,279,2025-05-09T23:55:52.414029,cancelled,834.11
1478,279,2025-09-09T23:55:52.414035,pending,639.9
1479,279,2025-02-26T23:55:52.414041,cancelled,818.36
1480,280,2025-11-01T23:55:52.414048,pending,132.94
1481,281,2025-11-06T23:55:52.414055,pending,960.34
1482,281,2025-12-28T23:55:52.414060,completed,206.53
1483,281,2025-12-10T23:55:52.414065,cancelled,190.56
1484,281,2025-11-20T23:55:52.414071,completed,544.65
1485,281,2025-03-21T23:55:52.414076,completed,328.51
1486,281,2025-02-21T23:55:52.414081,cancelled,935.14
1487,282,2025-08-12T23:55:52.414088,pending,471.67
1488,282,2025-03-12T23:55:52.414093,completed,326.94
1489,282,2026-01-04T23:55:52.414098,completed,878.2
1490,282,2025-10-10T23:55:52.414103,cancelled,662.44
1491,282,2025-07-10T23:55:52.414109,cancelled,375.65
1492,282,2025-03-12T23:55:52.414114,pending,511.84
1493,282,2025-03-02T23:55:52.414119,cancelled,553.66
1494,283,2025-06-23T23:55:52.414126,pending,338.88
1495,283,2025-11-30T23:55:52.414131,pending,213.15
1496,283,2025-09-25T23:55:52.414139,completed,510.03
1497,283,2025-09-11T23:55:52.414144,completed,190.92
